# Node-ID	solution type	event type	new arrangement at node	arrangement at parental node
5	exact solution	fusion	PF13637 PF13857 PF12796	PF13637 + PF13857 PF12796
5	exact solution	fusion	PF13714 PF00069	PF13714 + PF00069
5	exact solution	fusion	PF13843 PF00096	PF13843 + PF00096
5	exact solution	fusion	PF13843 PF03351	PF13843 + PF03351
5	exact solution	fusion	PF13843 PF04218	PF13843 + PF04218
5	exact solution	fusion	PF13843 PF13837	PF13843 + PF13837
5	exact solution	fusion	PF13843 PF17906	PF13843 + PF17906
5	exact solution	fusion	PF13855 PF00096	PF13855 + PF00096
5	exact solution	fusion	PF13855 PF00307	PF13855 + PF00307
5	exact solution	fusion	PF13855 PF07679 PF03098	PF13855 PF07679 + PF03098
5	exact solution	fusion	PF13855 PF13306 PF00560 PF13855	PF13855 PF13306 + PF00560 PF13855
5	exact solution	fusion	PF13855 PF13920	PF13855 + PF13920
5	exact solution	fusion	PF13855 PF17906	PF13855 + PF17906
5	exact solution	fusion	PF13873 PF00096	PF13873 + PF00096
5	exact solution	fusion	PF13894 PF00096 PF00651	PF13894 PF00096 + PF00651
5	exact solution	fusion	PF13927 PF00578 PF10417	PF13927 + PF00578 PF10417
5	exact solution	fusion	PF13927 PF07679 PF13927 PF07679 PF00041 PF07679 PF00041	PF13927 + PF07679 PF13927 PF07679 PF00041 PF07679 PF00041
5	exact solution	fusion	PF13927 PF07714	PF13927 + PF07714
5	exact solution	fusion	PF14291 PF05699 PF16087	PF14291 PF05699 + PF16087
5	exact solution	fusion	PF16087 PF00083	PF16087 + PF00083
5	exact solution	fusion	PF16087 PF00100	PF16087 + PF00100
5	exact solution	fusion	PF16087 PF01498	PF16087 + PF01498
5	exact solution	fusion	PF16087 PF03311	PF16087 + PF03311
5	exact solution	fusion	PF16087 PF04091	PF16087 + PF04091
5	exact solution	fusion	PF16087 PF12796	PF16087 + PF12796
5	exact solution	fusion	PF16087 PF13865	PF16087 + PF13865
5	exact solution	fusion	PF16209 PF16212	PF16209 + PF16212
5	exact solution	fusion	PF16399 PF13086	PF16399 + PF13086
5	exact solution	fusion	PF16622 PF00096 PF13894 PF00096	PF16622 + PF00096 PF13894 PF00096
5	exact solution	fusion	PF17832 PF01472 PF01253	PF17832 PF01472 + PF01253
5	exact solution	fusion	PF17906 PF01359	PF17906 + PF01359
5	exact solution	single domain emergence	PF01193	
5	exact solution	single domain emergence	PF01710	
5	exact solution	single domain emergence	PF04196	
5	exact solution	single domain emergence	PF04343	
5	exact solution	single domain emergence	PF05191	
5	exact solution	single domain emergence	PF08171	
5	exact solution	single domain emergence	PF08279	
5	exact solution	single domain emergence	PF08539	
5	exact solution	single domain emergence	PF11427	
5	exact solution	single domain emergence	PF14643	
5	exact solution	single domain emergence	PF14644	
5	exact solution	single domain emergence	PF15226	
5	exact solution	single domain emergence	PF17667	
5	exact solution	single domain loss		PF00229
5	exact solution	single domain loss		PF00274
5	exact solution	single domain loss		PF00365
5	exact solution	single domain loss		PF00386
5	exact solution	single domain loss		PF00444
5	exact solution	single domain loss		PF00453
5	exact solution	single domain loss		PF00473
5	exact solution	single domain loss		PF00494
5	exact solution	single domain loss		PF00510
5	exact solution	single domain loss		PF00584
5	exact solution	single domain loss		PF00588
5	exact solution	single domain loss		PF00657
5	exact solution	single domain loss		PF00692
5	exact solution	single domain loss		PF00753
5	exact solution	single domain loss		PF00756
5	exact solution	single domain loss		PF00777
5	exact solution	single domain loss		PF00859
5	exact solution	single domain loss		PF00881
5	exact solution	single domain loss		PF00892
5	exact solution	single domain loss		PF00923
5	exact solution	single domain loss		PF01025
5	exact solution	single domain loss		PF01033
5	exact solution	single domain loss		PF01048
5	exact solution	single domain loss		PF01063
5	exact solution	single domain loss		PF01126
5	exact solution	single domain loss		PF01247
5	exact solution	single domain loss		PF01280
5	exact solution	single domain loss		PF01301
5	exact solution	single domain loss		PF01329
5	exact solution	single domain loss		PF01426
5	exact solution	single domain loss		PF01454
5	exact solution	single domain loss		PF01470
5	exact solution	single domain loss		PF01491
5	exact solution	single domain loss		PF01575
5	exact solution	single domain loss		PF01594
5	exact solution	single domain loss		PF01758
5	exact solution	single domain loss		PF01784
5	exact solution	single domain loss		PF01795
5	exact solution	single domain loss		PF01834
5	exact solution	single domain loss		PF01869
5	exact solution	single domain loss		PF01885
5	exact solution	single domain loss		PF01894
5	exact solution	single domain loss		PF01922
5	exact solution	single domain loss		PF01928
5	exact solution	single domain loss		PF01929
5	exact solution	single domain loss		PF02033
5	exact solution	single domain loss		PF02096
5	exact solution	single domain loss		PF02100
5	exact solution	single domain loss		PF02104
5	exact solution	single domain loss		PF02137
5	exact solution	single domain loss		PF02185
5	exact solution	single domain loss		PF02201
5	exact solution	single domain loss		PF02208
5	exact solution	single domain loss		PF02213
5	exact solution	single domain loss		PF02229
5	exact solution	single domain loss		PF02263
5	exact solution	single domain loss		PF02312
5	exact solution	single domain loss		PF02318
5	exact solution	single domain loss		PF02330
5	exact solution	single domain loss		PF02574
5	exact solution	single domain loss		PF02580
5	exact solution	single domain loss		PF02586
5	exact solution	single domain loss		PF02636
5	exact solution	single domain loss		PF02666
5	exact solution	single domain loss		PF02676
5	exact solution	single domain loss		PF02750
5	exact solution	single domain loss		PF02961
5	exact solution	single domain loss		PF03081
5	exact solution	single domain loss		PF03088
5	exact solution	single domain loss		PF03099
5	exact solution	single domain loss		PF03155
5	exact solution	single domain loss		PF03215
5	exact solution	single domain loss		PF03348
5	exact solution	single domain loss		PF03367
5	exact solution	single domain loss		PF03417
5	exact solution	single domain loss		PF03479
5	exact solution	single domain loss		PF03530
5	exact solution	single domain loss		PF03540
5	exact solution	single domain loss		PF03635
5	exact solution	single domain loss		PF03644
5	exact solution	single domain loss		PF03661
5	exact solution	single domain loss		PF03690
5	exact solution	single domain loss		PF03694
5	exact solution	single domain loss		PF03801
5	exact solution	single domain loss		PF03870
5	exact solution	single domain loss		PF03896
5	exact solution	single domain loss		PF03932
5	exact solution	single domain loss		PF03973
5	exact solution	single domain loss		PF03981
5	exact solution	single domain loss		PF03985
5	exact solution	single domain loss		PF04089
5	exact solution	single domain loss		PF04098
5	exact solution	single domain loss		PF04145
5	exact solution	single domain loss		PF04190
5	exact solution	single domain loss		PF04326
5	exact solution	single domain loss		PF04387
5	exact solution	single domain loss		PF04424
5	exact solution	single domain loss		PF04503
5	exact solution	single domain loss		PF04592
5	exact solution	single domain loss		PF04614
5	exact solution	single domain loss		PF04677
5	exact solution	single domain loss		PF04710
5	exact solution	single domain loss		PF04716
5	exact solution	single domain loss		PF04855
5	exact solution	single domain loss		PF04882
5	exact solution	single domain loss		PF04889
5	exact solution	single domain loss		PF04906
5	exact solution	single domain loss		PF05030
5	exact solution	single domain loss		PF05041
5	exact solution	single domain loss		PF05046
5	exact solution	single domain loss		PF05050
5	exact solution	single domain loss		PF05053
5	exact solution	single domain loss		PF05132
5	exact solution	single domain loss		PF05197
5	exact solution	single domain loss		PF05205
5	exact solution	single domain loss		PF05254
5	exact solution	single domain loss		PF05486
5	exact solution	single domain loss		PF05527
5	exact solution	single domain loss		PF05625
5	exact solution	single domain loss		PF05693
5	exact solution	single domain loss		PF05700
5	exact solution	single domain loss		PF05731
5	exact solution	single domain loss		PF05783
5	exact solution	single domain loss		PF05793
5	exact solution	single domain loss		PF05811
5	exact solution	single domain loss		PF05817
5	exact solution	single domain loss		PF05835
5	exact solution	single domain loss		PF05881
5	exact solution	single domain loss		PF05914
5	exact solution	single domain loss		PF05915
5	exact solution	single domain loss		PF05934
5	exact solution	single domain loss		PF05953
5	exact solution	single domain loss		PF06093
5	exact solution	single domain loss		PF06113
5	exact solution	single domain loss		PF06246
5	exact solution	single domain loss		PF06271
5	exact solution	single domain loss		PF06419
5	exact solution	single domain loss		PF06423
5	exact solution	single domain loss		PF06584
5	exact solution	single domain loss		PF06632
5	exact solution	single domain loss		PF06662
5	exact solution	single domain loss		PF06730
5	exact solution	single domain loss		PF06814
5	exact solution	single domain loss		PF07047
5	exact solution	single domain loss		PF07093
5	exact solution	single domain loss		PF07165
5	exact solution	single domain loss		PF07202
5	exact solution	single domain loss		PF07304
5	exact solution	single domain loss		PF07393
5	exact solution	single domain loss		PF07545
5	exact solution	single domain loss		PF07651
5	exact solution	single domain loss		PF07722
5	exact solution	single domain loss		PF07742
5	exact solution	single domain loss		PF07757
5	exact solution	single domain loss		PF07773
5	exact solution	single domain loss		PF07809
5	exact solution	single domain loss		PF07859
5	exact solution	single domain loss		PF07890
5	exact solution	single domain loss		PF07933
5	exact solution	single domain loss		PF07962
5	exact solution	single domain loss		PF07985
5	exact solution	single domain loss		PF07989
5	exact solution	single domain loss		PF08159
5	exact solution	single domain loss		PF08161
5	exact solution	single domain loss		PF08213
5	exact solution	single domain loss		PF08216
5	exact solution	single domain loss		PF08243
5	exact solution	single domain loss		PF08427
5	exact solution	single domain loss		PF08511
5	exact solution	single domain loss		PF08613
5	exact solution	single domain loss		PF08638
5	exact solution	single domain loss		PF08652
5	exact solution	single domain loss		PF08698
5	exact solution	single domain loss		PF08784
5	exact solution	single domain loss		PF08914
5	exact solution	single domain loss		PF09073
5	exact solution	single domain loss		PF09243
5	exact solution	single domain loss		PF09302
5	exact solution	single domain loss		PF09405
5	exact solution	single domain loss		PF09451
5	exact solution	single domain loss		PF09531
5	exact solution	single domain loss		PF09724
5	exact solution	single domain loss		PF09728
5	exact solution	single domain loss		PF09730
5	exact solution	single domain loss		PF09737
5	exact solution	single domain loss		PF09740
5	exact solution	single domain loss		PF09745
5	exact solution	single domain loss		PF09746
5	exact solution	single domain loss		PF09751
5	exact solution	single domain loss		PF09764
5	exact solution	single domain loss		PF09775
5	exact solution	single domain loss		PF09777
5	exact solution	single domain loss		PF09789
5	exact solution	single domain loss		PF09808
5	exact solution	single domain loss		PF10151
5	exact solution	single domain loss		PF10152
5	exact solution	single domain loss		PF10154
5	exact solution	single domain loss		PF10156
5	exact solution	single domain loss		PF10158
5	exact solution	single domain loss		PF10166
5	exact solution	single domain loss		PF10181
5	exact solution	single domain loss		PF10185
5	exact solution	single domain loss		PF10186
5	exact solution	single domain loss		PF10191
5	exact solution	single domain loss		PF10199
5	exact solution	single domain loss		PF10225
5	exact solution	single domain loss		PF10229
5	exact solution	single domain loss		PF10233
5	exact solution	single domain loss		PF10234
5	exact solution	single domain loss		PF10239
5	exact solution	single domain loss		PF10241
5	exact solution	single domain loss		PF10258
5	exact solution	single domain loss		PF10487
5	exact solution	single domain loss		PF10497
5	exact solution	single domain loss		PF10505
5	exact solution	single domain loss		PF10508
5	exact solution	single domain loss		PF10524
5	exact solution	single domain loss		PF10571
5	exact solution	single domain loss		PF10629
5	exact solution	single domain loss		PF11027
5	exact solution	single domain loss		PF11069
5	exact solution	single domain loss		PF11261
5	exact solution	single domain loss		PF11315
5	exact solution	single domain loss		PF11365
5	exact solution	single domain loss		PF11538
5	exact solution	single domain loss		PF11559
5	exact solution	single domain loss		PF11708
5	exact solution	single domain loss		PF12018
5	exact solution	single domain loss		PF12257
5	exact solution	single domain loss		PF12278
5	exact solution	single domain loss		PF12317
5	exact solution	single domain loss		PF12371
5	exact solution	single domain loss		PF12432
5	exact solution	single domain loss		PF12710
5	exact solution	single domain loss		PF12816
5	exact solution	single domain loss		PF12928
5	exact solution	single domain loss		PF13001
5	exact solution	single domain loss		PF13251
5	exact solution	single domain loss		PF13279
5	exact solution	single domain loss		PF13472
5	exact solution	single domain loss		PF13521
5	exact solution	single domain loss		PF13564
5	exact solution	single domain loss		PF13672
5	exact solution	single domain loss		PF13815
5	exact solution	single domain loss		PF13820
5	exact solution	single domain loss		PF13851
5	exact solution	single domain loss		PF13902
5	exact solution	single domain loss		PF13926
5	exact solution	single domain loss		PF14465
5	exact solution	single domain loss		PF14645
5	exact solution	single domain loss		PF14652
5	exact solution	single domain loss		PF14750
5	exact solution	single domain loss		PF14764
5	exact solution	single domain loss		PF14800
5	exact solution	single domain loss		PF14816
5	exact solution	single domain loss		PF14839
5	exact solution	single domain loss		PF14940
5	exact solution	single domain loss		PF14942
5	exact solution	single domain loss		PF14961
5	exact solution	single domain loss		PF15000
5	exact solution	single domain loss		PF15013
5	exact solution	single domain loss		PF15052
5	exact solution	single domain loss		PF15061
5	exact solution	single domain loss		PF15087
5	exact solution	single domain loss		PF15243
5	exact solution	single domain loss		PF15244
5	exact solution	single domain loss		PF15249
5	exact solution	single domain loss		PF15251
5	exact solution	single domain loss		PF15255
5	exact solution	single domain loss		PF15280
5	exact solution	single domain loss		PF15295
5	exact solution	single domain loss		PF15309
5	exact solution	single domain loss		PF15328
5	exact solution	single domain loss		PF15341
5	exact solution	single domain loss		PF15359
5	exact solution	single domain loss		PF15383
5	exact solution	single domain loss		PF15393
5	exact solution	single domain loss		PF15454
5	exact solution	single domain loss		PF15473
5	exact solution	single domain loss		PF15630
5	exact solution	single domain loss		PF15633
5	exact solution	single domain loss		PF15663
5	exact solution	single domain loss		PF15692
5	exact solution	single domain loss		PF15717
5	exact solution	single domain loss		PF15778
5	exact solution	single domain loss		PF15811
5	exact solution	single domain loss		PF15912
5	exact solution	single domain loss		PF15914
5	exact solution	single domain loss		PF15951
5	exact solution	single domain loss		PF15955
5	exact solution	single domain loss		PF15982
5	exact solution	single domain loss		PF15996
5	exact solution	single domain loss		PF16015
5	exact solution	single domain loss		PF16017
5	exact solution	single domain loss		PF16021
5	exact solution	single domain loss		PF16044
5	exact solution	single domain loss		PF16053
5	exact solution	single domain loss		PF16054
5	exact solution	single domain loss		PF16088
5	exact solution	single domain loss		PF16091
5	exact solution	single domain loss		PF16092
5	exact solution	single domain loss		PF16294
5	exact solution	single domain loss		PF16422
5	exact solution	single domain loss		PF16470
5	exact solution	single domain loss		PF16563
5	exact solution	single domain loss		PF16575
5	exact solution	single domain loss		PF16740
5	exact solution	single domain loss		PF16794
5	exact solution	single domain loss		PF17065
5	exact solution	single domain loss		PF17169
5	exact solution	single domain loss		PF18192
5	exact solution	single domain loss		PF18408
5	exact solution	single domain loss		PF18876
5	exact solution	single domain loss		PF19033
5	exact solution	terminal emergence	PF01207 PF05142	PF01207 
5	exact solution	terminal emergence	PF02374 PF12833	PF02374 
5	exact solution	terminal emergence	PF03009 PF13653	PF03009 
5	exact solution	terminal emergence	PF11427 PF04218	 PF04218
5	exact solution	terminal emergence	PF16087 PF08279	PF16087 
5	exact solution	terminal loss	PF00038	PF00038 PF00932
5	exact solution	terminal loss	PF00076 PF01805	PF00076 PF01805 PF04818 PF08312
5	exact solution	terminal loss	PF00076 PF14327	PF00076 PF14327 PF14304
5	exact solution	terminal loss	PF00614	PF00614 PF13918
5	exact solution	terminal loss	PF00675 PF05193 PF16187	PF00675 PF05193 PF16187 PF05193
5	exact solution	terminal loss	PF00736	PF10587 PF00736
5	exact solution	terminal loss	PF00749 PF03950	PF04558 PF04557 PF00749 PF03950
5	exact solution	terminal loss	PF00780 PF10366	PF00780 PF10366 PF00637 PF10367
5	exact solution	terminal loss	PF00941	PF00941 PF03450 PF01315 PF02738
5	exact solution	terminal loss	PF01085	PF01085 PF01079
5	exact solution	terminal loss	PF01106	PF08712 PF01106
5	exact solution	terminal loss	PF01119 PF16413	PF13589 PF01119 PF16413
5	exact solution	terminal loss	PF01172	PF01172 PF09377
5	exact solution	terminal loss	PF01368	PF01368 PF02833
5	exact solution	terminal loss	PF01399 PF18503	PF18055 PF01399 PF18503
5	exact solution	terminal loss	PF01562 PF01421 PF17771	PF01562 PF01421 PF17771 PF00090 PF05986 PF19030
5	exact solution	terminal loss	PF01799	PF00111 PF01799
5	exact solution	terminal loss	PF01835 PF17791	PF01835 PF17791 PF17789 PF07703 PF00207 PF07678 PF07677
5	exact solution	terminal loss	PF01858 PF01857	PF11934 PF01858 PF01857
5	exact solution	terminal loss	PF01968 PF02538	PF05378 PF01968 PF02538
5	exact solution	terminal loss	PF02078	PF02078 PF02750
5	exact solution	terminal loss	PF02270	PF17683 PF02270
5	exact solution	terminal loss	PF02921 PF00355	PF09165 PF02921 PF00355
5	exact solution	terminal loss	PF03160	PF01699 PF16494 PF03160
5	exact solution	terminal loss	PF03178	PF10433 PF03178
5	exact solution	terminal loss	PF03378	PF03810 PF08506 PF03378
5	exact solution	terminal loss	PF03731 PF02735	PF03731 PF02735 PF03730
5	exact solution	terminal loss	PF04377	PF04376 PF04377
5	exact solution	terminal loss	PF04811 PF08033 PF04815 PF00626	PF04810 PF04811 PF08033 PF04815 PF00626
5	exact solution	terminal loss	PF04928	PF04928 PF04926
5	exact solution	terminal loss	PF05004	PF05004 PF04836
5	exact solution	terminal loss	PF05292	PF17408 PF05292
5	exact solution	terminal loss	PF05994	PF07159 PF05994
5	exact solution	terminal loss	PF06391	PF17121 PF06391
5	exact solution	terminal loss	PF06401	PF06400 PF06401
5	exact solution	terminal loss	PF06463	PF06463 PF01967
5	exact solution	terminal loss	PF06466	PF06466 PF00583 PF00439
5	exact solution	terminal loss	PF06534	PF06535 PF06534
5	exact solution	terminal loss	PF06777 PF13307	PF06733 PF06777 PF13307
5	exact solution	terminal loss	PF07303	PF10390 PF07303
5	exact solution	terminal loss	PF07574	PF07574 PF08746
5	exact solution	terminal loss	PF07703 PF00207 PF07678 PF07677	PF01835 PF17791 PF17789 PF07703 PF00207 PF07678 PF07677
5	exact solution	terminal loss	PF07724	PF07724 PF10431
5	exact solution	terminal loss	PF07975	PF04056 PF07975
5	exact solution	terminal loss	PF08190	PF08190 PF18201
5	exact solution	terminal loss	PF08221	PF08221 PF05645
